Frame Index,TPose Value,Timestamp,Trunk LatBend R/L,Trunk F/E,Trunk Rot R/L,RShould F/E,LShould F/E,RShould Add/Abd,LShould Add/Abd,RHip F/E,LHip F/E,RHip Add/Abd,LHip Add/Abd,RHip Int/Ext Rot,LHip Int/Ext Rot,LElbow F/E,RElbow F/E,RKnee F/E,LKnee F/E
39632,0,2522.474,57.86337,55.29691,47.67592,79.81123,49.38742,-46.27509,-4.88046,63.82363,47.51022,63.82363,41.08236,2.433151,23.62619,30.86302,8.716702,21.32944,14.69419
39633,0,2522.499,58.05855,55.49234,47.73409,79.57558,50.15537,-43.5808,-6.139832,64.29989,47.50176,64.29989,41.19608,2.475174,23.51913,31.52945,8.58641,21.43217,14.6897
39634,0,2522.524,58.17072,55.60411,47.78968,79.30647,50.84947,-40.38772,-7.21148,64.64001,47.39702,64.64001,41.25587,2.506805,23.48834,31.77464,8.499209,21.51163,14.69953
39635,0,2522.55,58.24171,55.65815,-47.85112,78.83424,51.54519,-35.08381,-8.264912,64.96694,47.22987,64.96694,41.2964,2.612457,23.53613,31.68551,8.326051,21.64384,14.71087
39636,0,2522.575,58.33053,55.71468,-47.91186,78.55411,52.2749,-31.31484,-9.478261,65.19804,47.11319,65.19804,41.31536,2.705399,23.56116,31.22727,8.244002,21.74027,14.51516
39637,0,2522.599,58.62997,55.9859,-47.96024,78.39075,52.87035,-27.65712,-10.27569,65.65269,47.22031,65.65269,41.4052,2.77066,23.54926,30.75144,8.13627,21.83751,14.3535
39638,0,2522.624,58.93701,56.26551,-47.99276,78.16378,53.28088,-24.15346,-10.87687,66.07194,47.37995,66.07194,41.47557,2.818497,23.50101,29.87843,7.994411,21.90906,14.21724
39639,0,2522.649,59.26088,56.55499,-48.01037,77.85464,53.73183,-20.9837,-11.46245,66.49632,47.5846,66.49632,41.42179,2.849899,23.42496,28.88577,7.792839,21.99016,14.01809
39640,0,2522.674,59.61572,56.88219,48.00342,77.38508,54.34703,-17.2924,-12.18777,67.00401,47.84251,67.00401,41.30843,2.861008,23.36536,27.87612,7.482571,22.16865,13.81104
39641,0,2522.699,60.13286,57.44019,47.92131,77.29067,54.92024,-14.7684,-12.70085,67.86528,48.29855,67.86528,41.27826,2.816345,23.32147,27.22647,7.286719,22.43203,13.60602
39642,0,2522.724,60.58432,57.93538,47.86255,77.32558,55.22658,-12.51404,-12.81818,68.84501,48.67624,68.84501,41.28012,2.722443,23.28864,26.77678,7.164645,22.77222,13.41401
39643,0,2522.749,60.88756,58.28263,47.81117,77.35301,55.28764,-10.03578,-12.7694,69.76633,48.85851,69.76633,41.24545,2.617279,23.32877,26.53097,7.084823,23.18272,13.24748
39644,0,2522.774,61.0156,58.4596,47.74142,77.45605,55.22376,-6.382115,-12.94055,70.45711,48.92987,70.45711,41.18175,2.531158,23.43893,26.34106,7.114801,23.60641,13.05044
39645,0,2522.799,61.04593,58.56084,47.64102,77.52977,55.19333,-3.339589,-13.24976,70.8949,48.97262,70.8949,41.13403,2.466324,23.61261,26.38142,7.156974,24.04306,12.85817
39646,0,2522.824,61.08543,58.75221,47.44836,77.57565,55.29022,-1.103581,-13.54967,71.31212,49.13087,71.31212,41.19897,2.378784,23.82013,26.33999,7.156371,24.40284,12.66294
39647,0,2522.849,61.0865,58.88316,47.26686,77.5891,55.2659,0.2430897,-13.8657,71.58412,49.26693,71.58412,41.23165,2.218948,24.0639,26.59202,7.125823,24.72313,12.52999
39648,0,2522.874,61.03745,58.95469,47.08535,77.95453,55.15011,1.891861,-14.15639,71.73893,49.2941,71.73893,41.0806,1.859879,24.36285,26.95296,7.265309,25.06249,12.34392
39649,0,2522.899,60.84066,58.96414,46.80226,78.35998,54.99183,2.960815,-14.51404,71.73663,49.25731,71.73663,40.91648,1.472092,24.68127,27.35718,7.361087,25.37364,12.08783
39650,0,2522.924,60.64235,58.95906,46.55268,78.85399,54.96632,3.150016,-14.99597,71.68213,49.19047,71.68213,40.76855,1.060043,25.0448,27.67101,7.520239,25.65512,11.80208
39651,0,2522.949,60.45544,58.93219,46.36269,79.38682,55.0234,2.152405,-15.28439,71.56207,49.03604,71.56207,40.64872,0.6206055,25.63034,27.83252,7.614427,25.89627,11.54296
39652,0,2522.974,60.30363,58.8781,46.25569,79.53646,54.61191,-1.209013,-14.95455,71.4446,48.92314,71.4446,40.62232,0.1597137,26.18887,28.6466,7.578362,26.117,11.3582
39653,0,2522.999,60.13937,58.80726,46.17001,79.73611,54.08809,-3.662655,-14.60364,71.30867,48.86856,71.30867,40.71956,0.3421631,26.66995,30.09098,7.609373,26.26072,11.14608
39654,0,2523.028,59.98965,58.72063,46.13704,80.00287,53.79265,-4.802242,-14.70907,71.09622,48.83854,71.09622,40.90417,0.6647949,27.02576,31.34818,7.64365,26.27703,11.01621
39655,0,2523.051,59.88599,58.66563,46.14693,80.18958,53.58609,-5.194521,-14.62808,71.00135,48.802,71.00135,41.17161,0.8528442,27.19543,32.2459,7.597372,26.24767,10.95176
39656,0,2523.074,59.8015,58.6019,46.20113,80.31181,53.43627,-4.872425,-14.0896,70.96701,48.73402,70.96701,41.42674,0.9837341,27.28281,32.3472,7.482832,26.22345,10.91721
39657,0,2523.099,59.72836,58.43125,46.35398,80.26629,53.12138,-5.587529,-13.55905,70.68217,48.58845,70.68217,41.46423,0.9369202,27.33145,32.62107,7.31928,25.98571,10.7324
39658,0,2523.124,59.73783,58.31449,46.50106,80.09901,52.80366,-8.836202,-13.01573,70.44707,48.5265,70.44707,41.42257,0.8215637,27.33398,32.86956,7.123922,25.76308,10.5243
39659,0,2523.149,59.8775,58.36237,46.59979,79.92401,52.66788,-17.25494,-12.44746,70.45956,48.61321,70.45956,41.53841,0.6966248,27.17017,32.73808,6.99964,25.61204,10.37219
39660,0,2523.174,60.10498,58.49072,46.70662,80.11471,52.59941,-25.04083,-11.5594,70.58702,48.762,70.58702,41.65604,0.6617737,27.01764,31.97779,7.001742,25.53882,10.25448
39661,0,2523.199,60.3292,58.6004,46.8273,80.50071,52.48388,-31.83346,-10.64742,70.70097,48.90161,70.70097,41.65962,0.7045593,26.98633,31.11123,7.044476,25.52036,10.11501
39662,0,2523.224,60.50295,58.53126,47.05793,80.90303,52.36652,-37.93626,-10.18603,70.54443,48.93303,70.54443,41.38663,0.7555847,27.07376,30.46608,7.105145,25.50484,10.10556
39663,0,2523.249,60.64173,58.45028,47.26949,81.4651,52.18305,-45.61759,-9.635311,70.33752,49.10051,70.33752,41.21987,0.7830505,27.11627,29.91398,7.235109,25.4383,10.06284
39664,0,2523.274,60.69921,58.31973,47.45405,81.99687,51.94442,-52.21063,-8.80491,69.84428,49.22315,69.84428,41.14297,0.7691345,27.04294,29.13679,7.383045,25.17787,10.11404
39665,0,2523.299,60.65306,58.08733,47.65381,82.48208,51.63805,-57.52842,-7.917776,69.18327,49.19273,69.18327,41.06642,0.7425232,26.89496,28.5068,7.560941,24.80461,10.20839
39666,0,2523.324,60.55861,57.83108,47.83327,82.91503,51.23369,-61.78802,-6.980193,68.46524,49.05652,68.46524,40.94507,0.7052002,26.77664,28.20122,7.747269,24.40939,10.32992
39667,0,2523.349,60.42726,57.53887,48.01673,83.24544,50.64213,-65.4254,-5.971465,67.69731,48.84502,67.69731,40.72428,0.6436157,26.759,28.54607,8.056005,23.98879,10.46879
39668,0,2523.378,60.26782,57.21909,48.20399,83.52708,49.84673,-68.1644,-4.927242,66.53812,48.61769,66.53812,40.52031,0.307373,26.73615,29.33424,8.408333,23.28148,10.62886
39669,0,2523.402,60.01634,56.77924,48.43976,83.64221,49.1488,-69.61504,-4.178889,65.253,48.27649,65.253,40.33207,0.06748962,26.65714,30.76649,8.671471,22.55444,10.75923
39670,0,2523.425,59.76601,56.38585,48.62037,83.71427,48.19169,-70.46934,-3.104191,64.07223,47.97826,64.07223,40.19831,0.4395447,26.52628,31.9182,8.857874,21.8896,10.87745
39671,0,2523.449,59.52789,56.01043,48.77502,83.7668,47.40163,-71.11005,-2.101986,63.03762,47.78084,63.03762,40.09462,0.6999969,26.30457,32.44051,9.081319,21.35523,11.00441
39672,0,2523.474,59.29168,55.62748,48.91564,83.80546,46.77322,-71.60065,-1.520327,62.07438,47.56507,62.07438,39.9085,1.060776,26.08856,33.15254,9.487548,20.8362,11.12672
39673,0,2523.499,59.07868,55.29421,49.01795,83.82623,46.29612,-71.90833,-0.8677295,61.28045,47.37293,61.28045,39.73225,1.420486,25.82816,33.19908,9.919804,20.38458,11.27964
39674,0,2523.524,58.76426,54.87116,49.09031,83.80474,45.81282,-72.06985,-0.4957456,60.42168,47.07902,60.42168,39.49308,1.777222,25.52628,33.50224,10.37041,19.95422,11.45915
39675,0,2523.549,58.47081,54.53778,49.07973,83.80239,45.35905,-72.28669,0.08392937,59.73442,46.82553,59.73442,39.25568,2.127609,25.26456,33.67882,10.774,19.64404,12.0192
39676,0,2523.574,58.20898,54.28706,49.0057,83.4806,44.42722,-71.81706,1.200893,59.14463,46.67926,59.14463,39.05885,2.454651,25.1087,34.35968,10.99456,19.41737,12.49178
39677,0,2523.603,57.99543,54.12368,48.88679,82.81849,43.60735,-70.81268,2.262697,58.53297,46.6447,58.53297,38.90772,2.815811,25.01013,34.5542,11.23205,19.09128,12.89609
39678,0,2523.627,57.749,53.97529,48.69727,82.08653,42.97542,-69.66059,2.91168,57.74506,46.67536,57.74506,38.75954,3.121231,24.91388,34.72422,11.43778,18.74057,13.16887
39679,0,2523.65,57.48176,53.87482,48.44798,81.51247,42.63353,-68.81236,3.778801,56.67529,46.75335,56.67529,38.65554,3.366821,24.80042,33.04678,11.66074,18.25415,13.39412
39680,0,2523.674,57.19939,53.83934,48.11492,80.99357,42.695,-68.06771,4.857808,55.84579,46.90308,55.84579,38.50572,3.538391,24.7402,29.13296,11.81443,17.85537,13.49898
39681,0,2523.699,57.01015,53.8862,47.80541,80.59673,43.02293,-67.60805,6.747414,55.21261,47.0961,55.21261,38.36026,3.63298,24.73389,23.14815,11.92552,17.41081,13.60564
39682,0,2523.724,56.89593,54.00668,47.50489,80.25051,43.01093,-67.28885,9.060242,54.83636,47.36021,54.83636,38.27362,3.68219,24.72726,18.29064,12.05606,17.03451,13.68092
39683,0,2523.749,56.79315,54.13278,47.20293,79.93547,43.02576,-67.02028,11.11117,54.52872,47.66754,54.52872,38.29592,3.716766,24.6384,13.71436,12.16522,16.71297,13.76355
39684,0,2523.774,56.69564,54.25491,46.90586,79.91785,43.58961,-67.15199,13.63972,54.25962,47.94135,54.25962,38.34111,3.741028,24.55716,5.942078,12.35259,16.44584,13.81746
39685,0,2523.799,56.57939,54.39748,46.55077,80.02763,44.00053,-67.46375,15.398,54.11393,48.22569,54.11393,38.39229,3.789505,24.50659,0.8339216,12.50462,16.25062,13.86604
39686,0,2523.824,56.45508,54.52749,46.20562,80.15744,44.29933,-67.67237,16.6311,54.19848,48.49954,54.19848,38.46199,3.922089,24.50888,2.507256,12.45772,16.19559,13.89545
39687,0,2523.853,56.34507,54.67023,45.86406,79.92803,44.54357,-66.686,17.49371,51.59297,48.88269,51.59297,38.57625,4.114777,24.64462,4.710396,11.93971,15.13189,13.97216
39688,0,2523.877,56.09056,54.80846,45.3383,79.61044,44.93864,-65.84755,18.58726,49.71196,49.34896,49.71196,38.69394,3.861816,24.79437,7.200072,11.3962,14.43948,13.99774
39689,0,2523.9,55.90954,54.90186,44.97079,79.39106,45.15815,-65.27016,20.33923,49.87505,49.79262,49.87505,38.80274,3.611084,24.92044,9.558042,10.92467,14.41297,14.0151
39690,0,2523.924,55.67202,55.00435,44.54721,78.54399,45.3468,-62.94461,21.63611,49.95341,50.26181,49.95341,39.00584,3.434875,24.98978,10.94499,10.44725,14.30653,14.05353
39691,0,2523.949,55.43063,55.16217,44.06774,77.5557,45.55504,-60.02341,22.624,50.28496,50.88022,50.28496,39.46804,3.38382,24.94113,11.82648,10.06214,14.34808,14.21486
39692,0,2523.974,55.20847,55.373,43.54262,76.0772,45.80338,-55.06502,23.36851,49.94151,51.54341,49.94151,39.98563,3.735107,24.88803,12.42637,9.506672,14.29158,14.38519
39693,0,2523.999,55.12202,55.82196,42.86588,74.81307,46.25735,-50.22204,23.9412,50.80888,52.44228,50.80888,40.59697,3.64444,24.87784,12.83836,8.99392,14.73346,14.56799
39694,0,2524.024,55.16207,56.34224,42.2609,73.6142,46.59691,-44.84626,25.45288,53.36938,53.37931,53.36938,41.29963,2.993591,24.98734,14.52681,8.334749,15.61977,14.79592
39695,0,2524.049,55.2689,56.90221,41.69572,72.36937,47.24959,-38.62124,27.18752,55.78833,54.45205,55.78833,42.31786,2.673584,25.30112,16.31936,7.426608,16.26459,15.21305
39696,0,2524.074,55.43068,57.47305,41.16984,70.46193,48.19546,-28.91512,29.07605,57.77919,55.58361,57.77919,43.2978,2.438095,25.57443,18.0761,5.601227,16.74893,15.62831
39697,0,2524.099,55.80113,58.30732,40.49548,68.91684,48.7663,-20.83323,31.26779,59.64811,57.06676,59.64811,44.15826,2.079102,25.75394,19.6886,3.683817,17.29672,15.8819
39698,0,2524.124,56.18919,59.10543,39.87202,67.46894,49.02838,-14.08549,32.77572,62.2047,58.5293,62.2047,44.80735,1.155991,25.84637,21.23914,1.583379,18.16708,15.98495
39699,0,2524.149,56.58265,59.87845,39.30009,66.09447,49.59033,-8.886526,34.0952,65.12525,59.9585,65.12525,45.43763,0.2234192,25.86349,22.67921,0.7324861,19.02469,15.95418
39700,0,2524.174,57.04319,60.81699,38.64851,65.4461,50.46523,-5.55012,35.39539,69.42558,61.5045,69.42558,46.41048,0.999115,25.98184,23.51503,2.40851,20.18188,16.14429
39701,0,2524.199,57.54898,61.61501,38.22357,64.15744,51.85445,-1.285727,37.15511,73.05428,62.92124,73.05428,47.45889,2.10202,26.2608,24.72502,5.051444,21.04583,16.37055
39702,0,2524.224,58.07347,62.28927,37.95705,62.91171,53.08555,2.756905,38.99917,76.19601,64.44015,76.19601,48.66153,3.153473,26.68927,25.30507,7.595176,21.81296,16.56513
39703,0,2524.249,58.50759,62.78967,37.78428,61.78141,54.1103,6.034684,40.38644,78.89709,65.78569,78.89709,49.76655,4.1987,26.96259,25.19867,10.00019,22.55454,16.6888
39704,0,2524.274,58.83865,63.13865,37.68887,60.83085,54.84853,8.650176,41.56754,81.90832,66.93742,81.90832,50.79178,5.268158,27.14798,25.12993,12.17586,23.26768,16.72311
39705,0,2524.299,59.19485,63.6391,37.50047,60.29861,55.67397,11.13266,43.00849,85.32897,68.18197,85.32897,52.16329,6.051697,27.31778,25.69927,13.76004,23.80165,16.76025
39706,0,2524.324,59.60736,64.12469,37.41509,60.54236,56.53175,13.9726,44.36897,88.42248,69.37605,88.42248,53.62587,6.637695,27.43655,26.32316,13.66896,24.22321,16.82304
39707,0,2524.349,60.03547,64.53855,37.43595,60.94568,57.34042,16.43907,45.63049,91.03938,70.63095,91.03938,55.38145,7.111145,27.49637,26.87895,13.01925,24.59126,17.04346
39708,0,2524.374,60.37592,64.77845,37.54207,61.24562,57.89332,18.02087,46.45654,93.40264,71.57764,93.40264,56.76913,7.704956,27.53253,27.25529,12.0129,25.00756,17.31751
39709,0,2524.399,60.57942,64.95143,37.53981,61.51711,58.33501,18.66959,47.15376,95.59718,72.39465,95.59718,57.88209,8.228027,27.55255,27.58305,11.36032,25.34428,17.60443
39710,0,2524.424,60.71922,65.13873,37.46239,61.93529,57.88635,18.9518,47.79339,97.87679,73.20203,97.87679,58.99976,8.603851,27.59641,28.91147,10.71792,25.46751,17.84358
39711,0,2524.449,60.89989,65.42021,37.3527,62.6179,57.15173,19.22967,48.22322,99.90611,74.25711,99.90611,60.55623,8.859985,27.7518,30.07724,9.85778,25.44915,18.33917
39712,0,2524.474,61.10246,65.69006,37.30349,63.67782,56.70221,19.84161,48.67064,101.2539,75.22372,101.2539,62.09531,9.276642,27.89252,30.90553,8.35186,25.26923,18.79134
39713,0,2524.499,60.97153,65.66505,37.20605,64.32269,55.17109,20.14524,49.03949,101.7686,75.86841,101.7686,63.06282,9.767029,28.02567,32.87054,7.175042,25.13729,19.15282
39714,0,2524.524,60.86055,65.65784,37.08793,64.64861,53.92633,19.71039,49.22856,102.4131,76.56792,102.4131,63.9259,10.33762,28.16891,34.50243,6.605211,25.16359,19.35299
39715,0,2524.549,60.82622,65.75029,36.92183,64.76273,52.9593,18.63241,49.31269,103.4369,77.29613,103.4369,64.81319,10.96237,28.26538,35.66591,6.645408,25.34526,19.44504
39716,0,2524.574,60.78821,65.87174,36.71933,65.39205,52.42888,17.24603,49.5302,104.7119,77.9709,104.7119,65.67467,11.60391,28.34753,36.48523,6.200615,25.64638,19.54983
39717,0,2524.599,60.62788,65.96944,36.43951,65.72923,51.81946,15.85817,49.69537,106.7832,78.60683,106.7832,66.63013,12.23398,28.48444,37.51894,6.155554,25.97826,19.66978
39718,0,2524.624,60.53282,66.05717,36.24495,65.69683,51.4175,13.94995,49.94434,108.586,79.21382,108.586,67.60447,12.71631,28.71393,38.4878,6.628773,26.19912,19.79995
39719,0,2524.649,60.66291,66.2743,36.14083,65.18262,51.31219,11.8306,50.34445,110.1068,80.0156,110.1068,68.92123,13.2121,29.06329,39.32708,8.353929,26.3708,19.89656
39720,0,2524.674,61.14103,66.81647,36.03188,65.0676,51.64666,10.65516,50.94427,112.0201,80.95763,112.0201,70.62262,13.97177,29.30792,39.90995,10.40965,26.5344,19.99589
39721,0,2524.699,61.5865,67.28133,35.98953,64.91574,52.01649,10.26692,51.53229,113.9286,81.77618,113.9286,72.14578,14.6279,29.47134,40.31572,12.94371,26.8474,20.01258
39722,0,2524.724,61.97029,67.64429,35.99803,64.63973,52.4195,10.17601,52.14721,115.9719,82.44888,115.9719,73.42529,15.14886,29.52893,40.94348,16.37438,27.24833,20.00319
39723,0,2524.749,62.37743,67.94439,36.09614,63.46055,52.7135,9.878982,52.63509,118.1773,83.16487,118.1773,74.86059,15.52081,29.51593,40.90327,23.47709,27.69398,20.15428
39724,0,2524.778,62.93937,68.30275,36.28202,61.91099,53.03514,9.8151,52.97461,121.3623,83.94617,121.3623,76.47208,15.50534,29.48108,40.54782,33.91529,27.92251,20.50043
39725,0,2524.802,63.89147,68.96446,36.49541,60.44813,53.60015,11.88231,53.27273,125.1444,84.92622,125.1444,78.46378,15.3497,29.36694,39.61683,45.32312,28.06928,20.73707
39726,0,2524.825,64.64113,69.47775,36.6551,59.45019,54.13583,12.9896,53.63111,128.5764,85.57356,128.5764,79.74466,15.07455,29.09454,38.86741,52.51972,28.22309,20.86393
39727,0,2524.849,65.1196,69.86288,36.64888,58.42168,54.89079,14.13772,53.94013,131.2721,85.47797,131.2721,79.32594,14.88245,28.8959,37.86255,59.36703,28.31545,20.74735
39728,0,2524.874,65.32749,70.24463,36.32593,57.76527,55.70129,15.22988,54.49238,133.9166,85.52641,133.9166,79.2561,14.59943,28.9967,37.08241,62.98036,28.40126,20.72348
39729,0,2524.899,65.47838,70.51253,36.13689,57.43209,56.29862,16.75285,55.05217,135.4507,85.61639,135.4507,79.34985,14.49603,29.39124,36.46812,64.39487,28.36327,20.64485
39730,0,2524.924,65.62124,70.65031,36.14314,57.27565,56.62952,18.259,55.54442,136.4216,85.71193,136.4216,79.47462,14.58698,29.92282,36.11525,64.1217,28.17657,20.56113
39731,0,2524.949,65.78358,70.71203,36.27483,57.08433,56.72401,19.42511,55.83025,137.3719,85.73569,137.3719,79.38066,14.81845,30.39612,35.5863,63.36893,27.90314,20.43092
39732,0,2524.974,65.95135,70.76019,36.42499,56.83966,56.80917,19.87907,55.9939,138.3387,85.60352,138.3387,78.7533,15.06207,30.58163,35.1036,62.63456,27.57862,20.04567
39733,0,2524.999,66.13429,70.76982,36.67692,56.65551,56.76586,20.01829,56.09237,138.7516,85.4364,138.7516,78.14256,14.95151,30.6864,34.78645,60.5326,26.75828,19.72581
39734,0,2525.024,66.28062,70.6696,37.05186,56.70727,56.47385,19.98254,55.51738,138.6163,85.21732,138.6163,77.53121,14.69821,30.70844,34.23643,57.02639,25.83922,19.34021
39735,0,2525.049,66.30375,70.41244,37.49385,57.39179,56.01615,19.20409,54.85173,137.9117,85.04347,137.9117,77.21161,14.31638,30.52271,34.71996,50.38403,24.86713,18.97439
39736,0,2525.074,66.17084,69.99718,37.95039,58.20555,55.34555,18.17119,54.17818,137.3544,84.81663,137.3544,76.84325,13.50043,30.15244,34.88477,43.31813,23.68264,18.78294
39737,0,2525.099,65.83479,69.27083,38.56952,59.03521,55.22004,16.90868,53.73942,136.0408,84.10439,136.0408,75.31789,12.5972,29.72299,34.29827,35.52996,22.66189,18.60048
39738,0,2525.124,65.39277,68.47089,39.11927,60.03719,54.98114,15.56736,53.29793,134.6481,83.18327,134.6481,73.31441,11.62805,29.30606,33.69934,28.32428,21.78824,18.39961
39739,0,2525.149,64.83257,67.59779,39.58533,61.98749,54.53532,12.78523,52.80828,132.9403,82.12067,132.9403,71.06051,10.66342,28.9404,33.18719,19.93728,21.11863,18.2011
39740,0,2525.174,64.21009,66.71793,39.95679,64.06424,54.80144,9.217634,52.56359,130.7342,81.0486,130.7342,68.89543,9.785767,28.67624,32.73488,13.12247,20.67145,18.07824
39741,0,2525.199,63.52058,65.69084,40.43202,66.18882,54.55132,4.941971,51.90761,126.6167,79.81091,126.6167,66.62878,9.010071,28.50424,33.28761,7.751904,20.58117,18.20528
39742,0,2525.224,62.90237,64.81683,40.78962,68.53558,54.55188,-0.343781,50.72993,122.9528,78.65197,122.9528,64.75226,8.381836,28.40106,33.03339,3.695333,20.58969,18.33748
39743,0,2525.249,62.29404,63.99994,41.08025,71.98571,54.24702,-10.86903,49.67388,119.5078,77.45676,119.5078,63.05944,7.849182,28.40912,32.974,0.3663747,20.66696,18.40473
39744,0,2525.274,61.62618,63.07454,41.43293,75.13407,53.63885,-24.60005,48.45961,115.6879,76.17104,115.6879,61.32076,7.361511,28.43314,32.73914,2.019067,20.8592,18.45351
39745,0,2525.299,61.06844,62.37539,41.64636,78.39063,53.44496,-40.90231,47.15028,112.8333,75.07983,112.8333,59.94599,6.865295,28.41605,31.88545,4.163489,21.23543,18.38465
39746,0,2525.324,60.62441,61.87001,41.77964,81.63934,53.18572,-57.54431,46.18712,110.7686,74.12017,110.7686,58.85352,6.277374,28.32629,31.38836,6.240139,21.64375,18.29333
39747,0,2525.349,60.26766,61.48948,41.8877,84.93299,52.98287,-73.3768,45.30671,109.0788,73.05978,109.0788,57.90128,5.57962,28.15167,31.01029,8.850351,22.09269,18.34853
39748,0,2525.374,60.00072,61.19613,42.01232,87.79807,52.78443,-83.74889,44.42088,107.464,72.05965,107.464,57.25384,4.882904,28.03311,30.5786,11.12353,22.62511,18.56395
39749,0,2525.399,59.76057,60.75555,42.34772,90.26569,52.34596,-90.67461,43.3256,104.9326,70.90207,104.9326,56.53951,4.253021,27.97354,30.3379,12.87281,23.08868,18.78852
39750,0,2525.424,59.58698,60.44867,42.60034,92.2701,51.93421,-95.26889,42.50433,103.0138,69.87824,103.0138,55.98083,3.705536,27.96045,30.5948,13.94634,23.4265,18.93206
39751,0,2525.449,59.47007,60.24482,42.80193,92.64872,51.73871,-95.78262,41.65752,101.3876,68.80766,101.3876,55.3196,3.144623,27.86276,30.25874,14.43019,23.60455,19.0175
39752,0,2525.474,59.34668,60.05194,42.97801,92.25121,51.49702,-94.84332,40.77287,98.53604,67.73174,98.53604,54.65532,2.427612,27.63699,29.8725,14.50916,23.67149,19.01916
39753,0,2525.499,59.24372,59.73257,43.29708,91.60453,51.13882,-93.53275,39.59091,95.03594,66.47091,95.03594,53.79001,1.891113,27.34735,29.24841,14.52711,23.59082,19.11231
39754,0,2525.524,59.02734,59.39853,43.44989,90.71292,50.96436,-91.6291,38.3374,92.06458,65.22906,92.06458,52.88234,1.501312,27.08627,28.53708,14.35711,23.41538,19.28135
39755,0,2525.549,58.69595,59.04634,43.45535,89.30631,51.43977,-88.37945,37.07312,89.55891,63.94073,89.55891,51.9147,1.223206,26.88718,27.62275,13.64616,23.37439,19.47033
39756,0,2525.58,58.52302,58.92827,43.42611,88.21819,52.19046,-85.78608,36.25847,89.3653,62.99192,89.3653,51.35593,1.100647,26.73364,27.37546,13.11836,24.13795,19.38539
39757,0,2525.603,58.48856,58.98495,43.37416,87.27433,52.95145,-83.56945,35.38321,89.48035,62.26408,89.48035,51.02644,0.8546143,26.57108,26.35945,12.45223,24.8574,19.34486
39758,0,2525.628,58.44854,58.98513,43.38927,86.04811,53.39777,-80.81332,34.73806,88.45045,61.46224,88.45045,50.64993,0.5681152,26.43607,25.62906,11.79729,25.54122,19.34176
39759,0,2525.651,58.41173,58.99521,43.42667,85.20628,53.58872,-78.92107,33.66287,86.12435,60.46528,86.12435,50.1881,0.8615417,26.68777,24.01416,11.10855,25.84841,19.38917
39760,0,2525.674,58.4996,59.02746,43.65654,84.48991,53.67887,-76.98758,33.12997,84.72504,59.64235,84.72504,50.01988,1.067963,27.01627,22.7223,10.57825,26.31972,19.30234
39761,0,2525.699,58.63188,59.02412,43.94852,83.98814,53.8004,-75.06364,31.3873,83.39655,59.03223,83.39655,49.93387,1.447479,27.24176,20.37067,10.37911,26.54919,19.16445
39762,0,2525.724,58.81393,59.01539,44.26129,83.71211,54.44917,-73.17988,29.60565,82.25792,58.59095,82.25792,49.83545,1.788849,27.27771,18.48021,10.33527,26.68069,18.89393
39763,0,2525.749,58.96987,59.02013,44.49977,83.57951,56.11789,-70.63517,27.44164,81.17516,58.01748,81.17516,49.48346,1.991364,26.93277,16.26057,10.37158,26.71493,18.54971
39764,0,2525.774,59.13761,59.09803,44.6466,83.52125,57.08321,-67.94994,24.86794,80.27427,57.47417,80.27427,49.35676,2.084534,26.41983,13.13156,10.32421,26.67634,18.38878
39765,0,2525.799,59.29378,59.10788,44.82065,83.39153,56.9566,-64.56714,21.57798,79.17194,56.92804,79.17194,49.38758,2.161133,25.72049,9.268767,10.2024,26.67564,18.39564
39766,0,2525.824,59.39976,59.03092,45.00441,83.14235,56.63182,-60.31505,18.49157,78.12316,56.48484,78.12316,49.59375,2.239105,24.97296,5.975074,10.04416,26.78413,18.67951
39767,0,2525.849,59.47977,58.93554,45.16278,82.66331,56.4794,-54.72636,15.15456,77.26669,56.17403,77.26669,50.54671,2.328064,24.19638,3.140929,9.837652,26.99318,19.55661
39768,0,2525.874,59.526,58.81039,45.29726,82.11183,56.64814,-49.00947,11.22223,76.57563,55.93516,76.57563,51.72605,2.44635,23.17972,0.4387946,9.664649,27.37089,20.63104
39769,0,2525.899,59.4785,58.67229,45.34922,81.47307,57.07769,-42.86685,7.829676,75.9669,55.69664,75.9669,52.46321,2.505585,22.44635,1.463532,9.498025,27.83818,21.41856
39770,0,2525.924,59.28345,58.45516,45.32274,80.72852,57.85853,-36.06266,4.522034,75.24858,55.60611,75.24858,53.60281,2.496216,21.5105,2.85691,9.34439,28.27245,22.73517
39771,0,2525.949,58.98018,58.17651,45.23585,80.0668,58.34866,-27.04711,1.953544,74.39319,55.65419,74.39319,54.88139,2.45993,20.68655,3.847562,9.352295,28.66458,24.32856
39772,0,2525.974,58.56767,57.85534,45.05774,79.50043,58.53764,-19.46475,-0.1866263,73.59283,55.96692,73.59283,56.22968,2.455811,19.97775,4.742847,9.391051,29.13462,26.36005
39773,0,2525.999,58.25452,57.67506,44.86359,79.01014,59.12932,-13.89512,-3.370459,73.18993,56.44105,73.18993,57.32999,2.422974,19.12186,6.084118,9.337973,29.72163,27.76485
39774,0,2526.024,58.02781,57.58142,44.70784,78.51598,59.75901,-10.20442,-5.840934,73.09555,56.91751,73.09555,58.23204,2.336853,18.14294,6.975274,9.197316,30.27708,28.75112
