Frame Index,0x,0y,0z,0w,1x,1y,1z,1w,2x,2y,2z,2w,3x,3y,3z,3w,4x,4y,4z,4w,5x,5y,5z,5w,6x,6y,6z,6w,7x,7y,7z,7w,8x,8y,8z,8w,9x,9y,9z,9w,
77,0,0,0,0,0.2263184,-1.436279,-0.6107178,0,-0.2873535,0.1309814,1.794312,0,0.5197754,0.2644043,1.831177,0,-0.3417969,2.995728,2.673096,0,-0.5507813,-2.910156,1.593994,0,-0.3271484,1.668579,0.5935059,0,-0.1851807,1.556885,-0.9599609,0,-0.270752,1.713135,2.789551,0,0.1854248,1.763428,-0.4123535,0,
78,0,0,0,0,0.2253418,-1.436035,-0.6101074,0,-0.2873535,0.1309814,1.794312,0,0.5201416,0.2642822,1.830811,0,-0.3441162,2.997192,2.674194,0,-0.5507813,-2.910156,1.593994,0,-0.3276367,1.669189,0.5943604,0,-0.1854248,1.556763,-0.9598389,0,-0.2706299,1.713745,2.789307,0,0.1856689,1.76355,-0.4121094,0,
79,0,0,0,0,0.2241211,-1.436401,-0.6109619,0,-0.2874756,0.1292725,1.796875,0,0.5211182,0.2636719,1.829834,0,-0.3443604,2.997925,2.675415,0,-0.5522461,-2.908813,1.594238,0,-0.3278809,1.669434,0.5943604,0,-0.1854248,1.556763,-0.9598389,0,-0.2705078,1.714111,2.788818,0,0.1859131,1.763672,-0.4124756,0,
80,0,0,0,0,0.2241211,-1.436401,-0.6109619,0,-0.2866211,0.1282959,1.79834,0,0.5203857,0.2613525,1.828857,0,-0.3443604,2.997925,2.675415,0,-0.5512695,-2.908447,1.592529,0,-0.3282471,1.669556,0.5943604,0,-0.1855469,1.556274,-0.9597168,0,-0.2697754,1.714233,2.787842,0,0.1860352,1.763916,-0.4129639,0,
81,0,0,0,0,0.2232666,-1.436035,-0.611084,0,-0.286499,0.1271973,1.799072,0,0.5241699,0.2598877,1.827881,0,-0.3443604,2.997925,2.675415,0,-0.5501709,-2.907715,1.59314,0,-0.3282471,1.669556,0.5943604,0,-0.1854248,1.556641,-0.9614258,0,-0.2692871,1.714233,2.787354,0,0.1860352,1.763794,-0.4139404,0,
82,0,0,0,0,0.2220459,-1.435669,-0.6118164,0,-0.2880859,0.1256104,1.802246,0,0.5222168,0.2585449,1.821533,0,-0.3443604,2.997925,2.675415,0,-0.5507813,-2.907104,1.593506,0,-0.3283691,1.670166,0.5938721,0,-0.1849365,1.556519,-0.9625244,0,-0.2687988,1.714478,2.786987,0,0.1862793,1.763062,-0.4158936,0,
83,0,0,0,0,0.2213135,-1.435181,-0.6118164,0,-0.2880859,0.1252441,1.803101,0,0.5222168,0.2585449,1.821533,0,-0.3443604,2.998413,2.674805,0,-0.5500488,-2.905151,1.591187,0,-0.3282471,1.67041,0.5921631,0,-0.1843262,1.556396,-0.9628906,0,-0.267334,1.7146,2.78479,0,0.1865234,1.763062,-0.416626,0,
84,0,0,0,0,0.2213135,-1.435181,-0.6118164,0,-0.2871094,0.1247559,1.801514,0,0.5197754,0.2568359,1.819824,0,-0.3443604,2.998413,2.674805,0,-0.5500488,-2.905151,1.591187,0,-0.3277588,1.670288,0.5915527,0,-0.1831055,1.55542,-0.963623,0,-0.2668457,1.714478,2.784424,0,0.1867676,1.762939,-0.4169922,0,
85,0,0,0,0,0.2192383,-1.43457,-0.6137695,0,-0.2852783,0.1242676,1.803345,0,0.5217285,0.2572021,1.815186,0,-0.3443604,2.998413,2.674805,0,-0.5493164,-2.904785,1.592407,0,-0.3271484,1.670166,0.5910645,0,-0.1821289,1.555298,-0.9637451,0,-0.2663574,1.714111,2.78418,0,0.1867676,1.762939,-0.4169922,0,
86,0,0,0,0,0.2186279,-1.434448,-0.6147461,0,-0.2856445,0.1240234,1.802612,0,0.5217285,0.2553711,1.804932,0,-0.34375,2.999268,2.674927,0,-0.5493164,-2.904785,1.592407,0,-0.3267822,1.670166,0.5908203,0,-0.1816406,1.555176,-0.9638672,0,-0.2650146,1.714111,2.784302,0,0.1873779,1.762939,-0.418335,0,
